,score,text,token_review
103,0, 박근혜 정부 지금 정부 보다 헐신 잘 했다 ,"['박근혜', '정부', '지금', '정부', '보다', '헐신', '잘', '했다']"
104,1, 부패 집단  문 재원 아웃  좌파 아웃 ,"['부패', '집단', '문', '재원', '아웃', '좌파', '아웃']"
105,1, 조국  물러나라  썩었는데 깨끗한 척 당신  부끄럽지도 않나  ,"['조국', '물러나라', '썩었는데', '깨끗한', '척', '당신', '부끄럽지도', '않나']"
106,1, ㅋㅋㅋㅋ 폐가 적폐 청산 한다고  ᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏ ,"['ㅋㅋㅋㅋ', '폐가', '적폐', '청산', '한다고', 'ᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏᄏ']"
107,0, 공무원 주말 골프 칠 수 있지  핵심 자기 돈 쳤냐 거  스폰 받아서 쳤으면 뇌물수수 이다  조국 남 다리 긁듯 화법 국민 여론 쪼개져 갑론 박하도록 유도 하지 말고 스폰 여부 그걸 밝혀라  ,"['공무원', '주말', '골프', '칠', '수', '있지', '핵심', '자기', '돈', '쳤냐', '거', '스폰', '받아서', '쳤으면', '뇌물수수', '이다', '조국', '남', '다리', '긁듯', '화법', '국민', '여론', '쪼개져', '갑론', '박하도록', '유도', '하지', '말고', '스폰', '여부', '그걸', '밝혀라']"
108,1, 조국  네 거 라곤 부패한 공직 추천 거 밖에 뭐 있냐  넌 일반인 보다 너무 해  sns 질 이나 할 줄 알  현실 뭣 모르는 게  부끄러운 걸 아냐  ,"['조국', '네', '거', '라곤', '부패한', '공직', '추천', '거', '밖에', '뭐', '있냐', '넌', '일반인', '보다', '너무', '해', 'sns', '질', '이나', '할', '줄', '알', '현실', '뭣', '모르는', '게', '부끄러운', '걸', '아냐']"
109,0, 좌파 기어 하 라  국민 59 문재인 선택 하지 않았다  ,"['좌파', '기어', '하', '라', '국민', '59', '문재인', '선택', '하지', '않았다']"
110,1, 주말 골프 친 문제 되나  이런 일이 왜 생긴 줄 알  이명 박근혜 때 업무 시간 골프 관행 용납 됐었다는 이야기  바보  과거 정부 에선 문제 조차 됐던 거 라고  근데 걸 비판 대한 당 과 언론 넘나 웃긴 거 같아 ,"['주말', '골프', '친', '문제', '되나', '이런', '일이', '왜', '생긴', '줄', '알', '이명', '박근혜', '때', '업무', '시간', '골프', '관행', '용납', '됐었다는', '이야기', '바보', '과거', '정부', '에선', '문제', '조차', '됐던', '거', '라고', '근데', '걸', '비판', '대한', '당', '과', '언론', '넘나', '웃긴', '거', '같아']"
111,1, 지랄 한다  청와대 다니면 골프 치면 된다냐  개 소나 치는 골프 ,"['지랄', '한다', '청와대', '다니면', '골프', '치면', '된다냐', '개', '소나', '치는', '골프']"
112,0, 군복무 하다 다친 장병 이나 좀 지원 해줘라 천안함 장병 자비로 치료받고 있다 ,"['군복무', '하다', '다친', '장병', '이나', '좀', '지원', '해줘라', '천안함', '장병', '자비로', '치료받고', '있다']"
113,1, 폭염 재앙 이다 욕 하던 재난 피해 도와준다고 욕 하네 ,"['폭염', '재앙', '이다', '욕', '하던', '재난', '피해', '도와준다고', '욕', '하네']"
114,1, 참 대단하다 세금 쓸데없는데 때려 붓네 ㄷ ㄷ ㄷ ,"['참', '대단하다', '세금', '쓸데없는데', '때려', '붓네', 'ㄷ', 'ㄷ', 'ㄷ']"
115,0, 어린이 차 방치 하 거나 과도 하게 술 마시는 등 보호자 본인 귀책사유 있는 경우 에는 지원 대상 제외 된다  기준 명확하고 좋네요 세금 국민 에게 좋습니다 0 지구 기상이변 계속 되고 있으니 피해 사례 다양해지고 있는 듯  한파 법 상 자연 재난 포함 됨에 따라 올해 겨울 부터 한파 발생 인명 피해 에도 재난 원금 지급 할 수 있도록  39 ; 한파 인명 피해 판단 기준  39 ; 마련 할 예정 ,"['어린이', '차', '방치', '하', '거나', '과도', '하게', '술', '마시는', '등', '보호자', '본인', '귀책사유', '있는', '경우', '에는', '지원', '대상', '제외', '된다', '기준', '명확하고', '좋네요', '세금', '국민', '에게', '좋습니다', '0', '지구', '기상이변', '계속', '되고', '있으니', '피해', '사례', '다양해지고', '있는', '듯', '한파', '법', '상', '자연', '재난', '포함', '됨에', '따라', '올해', '겨울', '부터', '한파', '발생', '인명', '피해', '에도', '재난', '원금', '지급', '할', '수', '있도록', '39', ';', '한파', '인명', '피해', '판단', '기준', '39', ';', '마련', '할', '예정']"
116,1, 악플러 줘도 to the 랄 ,"['악플러', '줘도', 'to', 'the', '랄']"
117,0, 세금 국민 한테 쓴다는데 뭐 문제 인지  ,"['세금', '국민', '한테', '쓴다는데', '뭐', '문제', '인지']"
118,1, 무조건 돈 처 바르는 건 세월호 부터 시작 거지  재정 파탄 지름길  국가 만조 시작  문 재원 ,"['무조건', '돈', '처', '바르는', '건', '세월호', '부터', '시작', '거지', '재정', '파탄', '지름길', '국가', '만조', '시작', '문', '재원']"
119,0, 죽은 다음 주면 뭐 하냐  적선 아니고 사전 방지 하려고 해야지 ,"['죽은', '다음', '주면', '뭐', '하냐', '적선', '아니고', '사전', '방지', '하려고', '해야지']"
120,0, 가정 집 에만 적용 시키는 누진 제 없애야 함  ,"['가정', '집', '에만', '적용', '시키는', '누진', '제', '없애야', '함']"
121,0, 재해 대해 국가 이렇게 보상 게 유가족 에게 조금 이라도 위안 과 보탬 되면 좋겠네요  ,"['재해', '대해', '국가', '이렇게', '보상', '게', '유가족', '에게', '조금', '이라도', '위안', '과', '보탬', '되면', '좋겠네요']"
122,0, 누진세 없애서 에어컨 좀 틀 살 게 해 ,"['누진세', '없애서', '에어컨', '좀', '틀', '살', '게', '해']"
123,1, 먹고살기 힘들어서 죽은 주나요  실력 없는 정부 재난 인 같은데  ,"['먹고살기', '힘들어서', '죽은', '주나요', '실력', '없는', '정부', '재난', '인', '같은데']"
124,1, 언제 까지 허위 포퓰리즘 지지율 올릴 생각 이지  능력 없으면 대통령직 내려와 박근혜 보다 더 닭 대가리 야 ,"['언제', '까지', '허위', '포퓰리즘', '지지율', '올릴', '생각', '이지', '능력', '없으면', '대통령직', '내려와', '박근혜', '보다', '더', '닭', '대가리', '야']"
125,0, 인명 피해자 분류 되면 사망자 1천만 원  부상 자 250만 ∼ 500만 원 재난 원금 받을 수 있다  인명 피해자 원래 부터 받아 왔던 건데 폭염 이제 카테고리 들어간단 거 네 ,"['인명', '피해자', '분류', '되면', '사망자', '1천만', '원', '부상', '자', '250만', '∼', '500만', '원', '재난', '원금', '받을', '수', '있다', '인명', '피해자', '원래', '부터', '받아', '왔던', '건데', '폭염', '이제', '카테고리', '들어간단', '거', '네']"
126,1, 그런 거 헛 지랄 할 돈 있으면 전 기세 기름값 가스 비용 이나 내려라 새 대가리 재앙  ,"['그런', '거', '헛', '지랄', '할', '돈', '있으면', '전', '기세', '기름값', '가스', '비용', '이나', '내려라', '새', '대가리', '재앙']"
127,1, 돈 남아도 네 ,"['돈', '남아도', '네']"
128,0, 차라리 노인 분들 낮 에는 더위 피 할 수 있는 장소 마련 게 나을 듯  저녁 에는 독거 하시는 분들 냉 난 방비  전 기세 가스 비 차감 해주던가 ,"['차라리', '노인', '분들', '낮', '에는', '더위', '피', '할', '수', '있는', '장소', '마련', '게', '나을', '듯', '저녁', '에는', '독거', '하시는', '분들', '냉', '난', '방비', '전', '기세', '가스', '비', '차감', '해주던가']"
129,1, 대한민국 무상 보험사 됐네  문재인 정부 무차별 퍼주기 엔 두 손 두발 들었다  산유 국 베네수엘라 지랄 하다가 거지 됐다  나랏빚 줄 이며 퍼주 면 말 해  나라 빚 급증 인데 퍼주기 해대 니  도둑 놈 자유 한국 당 다시 집권 하 ,"['대한민국', '무상', '보험사', '됐네', '문재인', '정부', '무차별', '퍼', '주기', '엔', '두', '손', '두발', '들었다', '산유', '국', '베네수엘라', '지랄', '하다가', '거지', '됐다', '나랏빚', '줄', '이며', '퍼주', '면', '말', '해', '나라', '빚', '급증', '인데', '퍼', '주기', '해대', '니', '도둑', '놈', '자유', '한국', '당', '다시', '집권', '하']"
130,1, 어이없다 세금 자기 인가  ,"['어이없다', '세금', '자기', '인가']"
131,1, 폭염 피해자 대부분 판자촌 버려진 노인 인데 자식 한테 돈 준다고  미친 소리 하지 마라 ,"['폭염', '피해자', '대부분', '판자촌', '버려진', '노인', '인데', '자식', '한테', '돈', '준다고', '미친', '소리', '하지', '마라']"
132,0, 내 박정희 대통령 존경 이유 다음 과 같다  분 뼛속 까지 애국자 셨다  일본 천황 어쩌 일본 장교 어쩌 하는데 분 일제강점기 때 교 사셨고 분 학생 한테 열심히 배워서 다시는 이는 아픔 겪지 말고 강한 나라 만들 자고 하셨던 분 이다  그리고 일제 이후 와 남북전쟁 피 폐해 지고 필리핀 보다 살 때 분 새마을 운동 과 경제개발 5 개년 실행 함 산업화 인해 엄청 나라 경제 좋아졌고 또한 안보 위해 서 누구 보다 애쓰셨던 분 이다  그때 우리 한미 동맹 더 강화하고 무엇 보다 반공 확실히 했기에 북한 꿈쩍 했지 분 영웅 이다 ,"['내', '박정희', '대통령', '존경', '이유', '다음', '과', '같다', '분', '뼛속', '까지', '애국자', '셨다', '일본', '천황', '어쩌', '일본', '장교', '어쩌', '하는데', '분', '일제강점기', '때', '교', '사셨고', '분', '학생', '한테', '열심히', '배워서', '다시는', '이는', '아픔', '겪지', '말고', '강한', '나라', '만들', '자고', '하셨던', '분', '이다', '그리고', '일제', '이후', '와', '남북전쟁', '피', '폐해', '지고', '필리핀', '보다', '살', '때', '분', '새마을', '운동', '과', '경제개발', '5', '개년', '실행', '함', '산업화', '인해', '엄청', '나라', '경제', '좋아졌고', '또한', '안보', '위해', '서', '누구', '보다', '애쓰셨던', '분', '이다', '그때', '우리', '한미', '동맹', '더', '강화하고', '무엇', '보다', '반공', '확실히', '했기에', '북한', '꿈쩍', '했지', '분', '영웅', '이다']"
133,1, 대통령 일 좀 하자 ,"['대통령', '일', '좀', '하자']"
134,1, 조국 사퇴  임 동 지도 사퇴 ,"['조국', '사퇴', '임', '동', '지도', '사퇴']"
135,1, 민주당 까불지 마라 ,"['민주당', '까불지', '마라']"
136,0, 이재명 이나 제명 하길  ,"['이재명', '이나', '제명', '하길']"
137,1, ㅋㅋㅋㅋㅋㅋ 민주당 미친 놈 ᄏᄏᄏᄏ 너 네 좋아서 당원 가입 같냐  문 대통령 뒤 힘 되라고 지지 해줬더니 욕 나오게 하네 ,"['ㅋㅋㅋㅋㅋㅋ', '민주당', '미친', '놈', 'ᄏᄏᄏᄏ', '너', '네', '좋아서', '당원', '가입', '같냐', '문', '대통령', '뒤', '힘', '되라고', '지지', '해줬더니', '욕', '나오게', '하네']"
138,1, 민주당 원 이지만 요새 당꼬 하지 보면 찾아가서 싸다고라도 갈기 나오고 싶다  이해찬 ㅋㅋㅋㅋㅋㅋㅋ 일 정부 혼자 하나  대통령 지지율 업혀가는 주제 분수 모르고 천 날 만날 나대기는 구토 나온다 너 네  ,"['민주당', '원', '이지만', '요새', '당꼬', '하지', '보면', '찾아가서', '싸다고라도', '갈기', '나오고', '싶다', '이해찬', 'ㅋㅋㅋㅋㅋㅋㅋ', '일', '정부', '혼자', '하나', '대통령', '지지율', '업혀가는', '주제', '분수', '모르고', '천', '날', '만날', '나대기는', '구토', '나온다', '너', '네']"
139,0, 그래도 토착 왜구 자위 애국 당 보다 낫다  ,"['그래도', '토착', '왜구', '자위', '애국', '당', '보다', '낫다']"
140,0, 잘 한다고 칭찬 해줘도 재 뿌리 마라  민주당 이따위 하면 가만 둔다  이해찬 조 응 천 이재명 너희 이나 나가 ,"['잘', '한다고', '칭찬', '해줘도', '재', '뿌리', '마라', '민주당', '이따위', '하면', '가만', '둔다', '이해찬', '조', '응', '천', '이재명', '너희', '이나', '나가']"
141,1, 민주당 너희 이재명 건 제대로 사과 좀 해  양심 없는  너희 감히 정부 욕 해  감히 초선 따위 와 은혜 모르고 설치는  너희 적폐 야 ,"['민주당', '너희', '이재명', '건', '제대로', '사과', '좀', '해', '양심', '없는', '너희', '감히', '정부', '욕', '해', '감히', '초선', '따위', '와', '은혜', '모르고', '설치는', '너희', '적폐', '야']"
142,1, 여당 그냥 넘어갈 수 있는 죄 타지 않은 일로 시간 낭비하고 언론 야당 범죄 집단 국민 속이느라 쓰레기 보도진 이다 작은 일 밋칫 개 물어 뜯는구나 여당 지난 정부 죄 저지른 대신 사과 아주 착한 천사 여당 이다 팩트 ㅡ 그러나 야당 큰 범죄 저질러도 사과 는커녕 알랭 들이 보도 조차 않는  보도 지침 이다 죄 타지 않은 사과 무 정부 천사 여당 이다 이렇게 착한다 있으면 디려데 봐 자유당 바른 미래 당 얼랭 들아 범죄자 범죄 했다고 자 겨 조차 없는 범죄 집단 기사 쳐 쓰냐 범죄자 집단 얼랭 껄랭 비렁뱅이 범죄 집단 ,"['여당', '그냥', '넘어갈', '수', '있는', '죄', '타지', '않은', '일로', '시간', '낭비하고', '언론', '야당', '범죄', '집단', '국민', '속이느라', '쓰레기', '보도진', '이다', '작은', '일', '밋칫', '개', '물어', '뜯는구나', '여당', '지난', '정부', '죄', '저지른', '대신', '사과', '아주', '착한', '천사', '여당', '이다', '팩트', 'ㅡ', '그러나', '야당', '큰', '범죄', '저질러도', '사과', '는커녕', '알랭', '들이', '보도', '조차', '않는', '보도', '지침', '이다', '죄', '타지', '않은', '사과', '무', '정부', '천사', '여당', '이다', '이렇게', '착한다', '있으면', '디려데', '봐', '자유당', '바른', '미래', '당', '얼랭', '들아', '범죄자', '범죄', '했다고', '자', '겨', '조차', '없는', '범죄', '집단', '기사', '쳐', '쓰냐', '범죄자', '집단', '얼랭', '껄랭', '비렁뱅이', '범죄', '집단']"
143,1, 더불어 부패 ㆍ 더불어 미 투 ᆢ 더불어 가짜 진보당 ㆍ 더불어 멍청 문재인 당 ᆢ ,"['더불어', '부패', 'ㆍ', '더불어', '미', '투', 'ᆢ', '더불어', '가짜', '진보당', 'ㆍ', '더불어', '멍청', '문재인', '당', 'ᆢ']"
144,1, 대통령 지지율 먹고사는 주제 쓰레기 ,"['대통령', '지지율', '먹고사는', '주제', '쓰레기']"
145,1, 민주당 ㅉㅉㅉ 검찰 나온 감찰 반 사고 쳤는데 민주당 차원 사과 ㅋㅋㅋ 이해찬 능력 없으면 물러나세요 ,"['민주당', 'ㅉㅉㅉ', '검찰', '나온', '감찰', '반', '사고', '쳤는데', '민주당', '차원', '사과', 'ㅋㅋㅋ', '이해찬', '능력', '없으면', '물러나세요']"
146,1, 죄 명 사건 에나 사죄 해  민주당 적폐 새끼  ,"['죄', '명', '사건', '에나', '사죄', '해', '민주당', '적폐', '새끼']"
